Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
5,1722337713444,30/07/2024 11:08:33,1722341313444,1,30/07/2024 13:08:33,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 2,61clbh,2,continue,,2067,2067,2067,2067,2067,2067,1,2067,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722337713453,30/07/2024 11:08:33,1722341313453,1,30/07/2024 13:08:33,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Stimuli,f9t134,1,info,audio started,10,0,10,10,0,10,1,10,0,0,,Audio Clip,Audio Clip,1,object-93,Task,2479,,
7,1722337715927,30/07/2024 11:08:35,1722341315927,1,30/07/2024 13:08:35,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Stimuli,f9t134,1,timedOut,,2483,2483,2483,2483,2483,2483,1,2483,0,0,,Time Limit,screen,0,screen,Task,2479,,
8,1722337753598,30/07/2024 11:09:13,1722341353598,1,30/07/2024 13:09:13,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Response,6e9b15,2,response,3000,7984,37667,37673,7984,37667,37673,1,7984,29689,0,,Single Number Entry,Single Number Entry,1,object-79,Task,2479,,
9,1722337756865,30/07/2024 11:09:16,1722341356865,1,30/07/2024 13:09:16,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,End,Screen 1,rw9j8x,1,continue,,3273,3267,3273,3273,3267,3273,1,3273,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722337756866,30/07/2024 11:09:16,1722341356866,1,30/07/2024 13:09:16,184566,2,task-znge,,39276211,BLIND,11518210,,complete,,66a8c960a4eeeb008818f158,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1440x820,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337803814,30/07/2024 11:10:03,1722341403814,1,30/07/2024 13:10:03,184566,2,task-znge,,39276244,BLIND,11518190,,complete,,66a8c93502ba832e753e7e13,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337843320,30/07/2024 11:10:43,1722341443320,1,30/07/2024 13:10:43,184566,2,task-znge,,39276244,BLIND,11518190,,complete,,66a8c93502ba832e753e7e13,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Instructions,Screen 1,3u35xa,1,continue,,39575.89999997616,39561.3,39575.89999997616,39575.89999997616,39561.3,39575.89999997616,1,39575.89999997616,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1722337845873,30/07/2024 11:10:45,1722341445873,1,30/07/2024 13:10:45,184566,2,task-znge,,39276244,BLIND,11518190,,complete,,66a8c93502ba832e753e7e13,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 1,s2knah,1,continue,,2569.399999988076,2566.5999999999913,2569.399999988076,2569.399999988076,2566.5999999999913,2569.399999988076,1,2569.399999988076,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337845874,30/07/2024 11:10:45,1722341445874,1,30/07/2024 13:10:45,184566,2,task-znge,,39276244,BLIND,11518190,,complete,,66a8c93502ba832e753e7e13,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 1,s2knah,1,continue,,2569.7999999642343,2566.5999999999913,2569.7999999642343,2569.7999999642343,2566.5999999999913,2569.7999999642343,1,2569.7999999642343,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
