Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Randomise questionnaire elements?,Question Key,Response
12,1722253160998,29/07/2024 11:39:20,1722253160929,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent5,1
13,1722253160998,29/07/2024 11:39:20,1722253160929,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent6,1
14,1722253160998,29/07/2024 11:39:20,1722253160929,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent7,1
15,1722253160998,29/07/2024 11:39:20,1722253160930,1,29/07/2024 12:39:20,161157,10,questionnaire-i1ko,,39253196,BLIND,11512479,,complete,,66a77f43850cf707c246e96f,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1600x1067,611x931,,,,Consent from the previous project,2,438ms,,audio,,,,No,END QUESTIONNAIRE,26811
1,1722253135023,29/07/2024 11:38:55,1722253123990,1,29/07/2024 12:38:43,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1536x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,BEGIN QUESTIONNAIRE,
2,1722253162613,29/07/2024 11:39:22,1722253151551,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-day,2
3,1722253162668,29/07/2024 11:39:22,1722253151552,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-month,1
4,1722253162668,29/07/2024 11:39:22,1722253151552,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-year,30
5,1722253162668,29/07/2024 11:39:22,1722253151552,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex,Female
6,1722253162668,29/07/2024 11:39:22,1722253151552,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex-quantised,2
7,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex-text,
8,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent1,1
9,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent2,1
10,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent3,1
11,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent4,1
12,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent5,1
13,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent6,1
14,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent7,1
15,1722253162668,29/07/2024 11:39:22,1722253151553,1,29/07/2024 12:39:11,161157,10,questionnaire-i1ko,,39253197,BLIND,11512480,,complete,,66a77f449d364c1f413c77ca,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x1024,1519x890,,,,Consent from the previous project,2,752ms,,,,audio,,No,END QUESTIONNAIRE,27563
1,1722253135313,29/07/2024 11:38:55,1722253135188,1,29/07/2024 12:38:55,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2560x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,BEGIN QUESTIONNAIRE,
2,1722253150237,29/07/2024 11:39:10,1722253150171,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-day,22
3,1722253150289,29/07/2024 11:39:10,1722253150172,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-month,0
4,1722253150289,29/07/2024 11:39:10,1722253150172,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,birth.date-year,27
5,1722253150289,29/07/2024 11:39:10,1722253150172,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex,Male
6,1722253150289,29/07/2024 11:39:10,1722253150172,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-quantised,1
7,1722253150289,29/07/2024 11:39:10,1722253150172,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,sex-text,
8,1722253150289,29/07/2024 11:39:10,1722253150172,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent1,1
9,1722253150289,29/07/2024 11:39:10,1722253150172,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent2,1
10,1722253150289,29/07/2024 11:39:10,1722253150172,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent3,1
11,1722253150289,29/07/2024 11:39:10,1722253150173,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent4,1
12,1722253150289,29/07/2024 11:39:10,1722253150173,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent5,1
13,1722253150289,29/07/2024 11:39:10,1722253150173,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent6,1
14,1722253150289,29/07/2024 11:39:10,1722253150173,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,Consent7,1
15,1722253150289,29/07/2024 11:39:10,1722253150173,1,29/07/2024 12:39:10,161157,10,questionnaire-i1ko,,39253198,BLIND,11512481,,complete,,66a77f40bf31cbe242976973,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2560x1440,2543x1271,,,,Consent from the previous project,2,438ms,,audio,,,,No,END QUESTIONNAIRE,14985
1,1722253137062,29/07/2024 11:38:57,1722253137543,1,29/07/2024 12:38:57,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,952x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,BEGIN QUESTIONNAIRE,
2,1722253170573,29/07/2024 11:39:30,1722253170835,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-day,6
3,1722253170679,29/07/2024 11:39:30,1722253170837,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-month,6
4,1722253170679,29/07/2024 11:39:30,1722253170837,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,birth.date-year,40
5,1722253170679,29/07/2024 11:39:30,1722253170838,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex,Female
6,1722253170679,29/07/2024 11:39:30,1722253170838,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex-quantised,2
7,1722253170679,29/07/2024 11:39:30,1722253170838,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,sex-text,
8,1722253170679,29/07/2024 11:39:30,1722253170839,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent1,1
9,1722253170679,29/07/2024 11:39:30,1722253170839,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent2,1
10,1722253170679,29/07/2024 11:39:30,1722253170840,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent3,1
11,1722253170679,29/07/2024 11:39:30,1722253170840,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent4,1
12,1722253170679,29/07/2024 11:39:30,1722253170840,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent5,1
13,1722253170679,29/07/2024 11:39:30,1722253170841,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent6,1
14,1722253170679,29/07/2024 11:39:30,1722253170841,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,Consent7,1
15,1722253170679,29/07/2024 11:39:30,1722253170841,1,29/07/2024 12:39:30,161157,10,questionnaire-i1ko,,39253200,BLIND,11512483,,complete,,66a77f3fa6fc7c9a5eda1248,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,935x686,,,,Consent from the previous project,2,752ms,,,,audio,,No,END QUESTIONNAIRE,33299
END OF FILE
