Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Randomise questionnaire elements?,Question Key,Response
14,1722337809077,30/07/2024 11:10:09,1722337809803,1,30/07/2024 12:10:09,184566,2,questionnaire-i1ko,,39276317,BLIND,11518274,,complete,,66a8c9e047147abf77eed4bf,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1440x900,1423x739,,,,PIS and Consent Form,2,3107ms,,,,,visual,No,Consent7,1
15,1722337809077,30/07/2024 11:10:09,1722337809803,1,30/07/2024 12:10:09,184566,2,questionnaire-i1ko,,39276317,BLIND,11518274,,complete,,66a8c9e047147abf77eed4bf,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1440x900,1423x739,,,,PIS and Consent Form,2,3107ms,,,,,visual,No,END QUESTIONNAIRE,29046
1,1722337785494,30/07/2024 11:09:45,1722337786499,1,30/07/2024 12:09:46,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1185x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,BEGIN QUESTIONNAIRE,
2,1722337811272,30/07/2024 11:10:11,1722337812280,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,birth.date-day,7
3,1722337811349,30/07/2024 11:10:11,1722337812281,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,birth.date-month,2
4,1722337811349,30/07/2024 11:10:11,1722337812281,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,birth.date-year,51
5,1722337811349,30/07/2024 11:10:11,1722337812281,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,sex,Female
6,1722337811349,30/07/2024 11:10:11,1722337812281,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,sex-quantised,2
7,1722337811349,30/07/2024 11:10:11,1722337812281,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,sex-text,
8,1722337811349,30/07/2024 11:10:11,1722337812281,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent1,1
9,1722337811349,30/07/2024 11:10:11,1722337812281,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent2,1
10,1722337811349,30/07/2024 11:10:11,1722337812281,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent3,1
11,1722337811349,30/07/2024 11:10:11,1722337812282,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent4,1
12,1722337811349,30/07/2024 11:10:11,1722337812282,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent5,1
13,1722337811349,30/07/2024 11:10:11,1722337812282,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent6,1
14,1722337811349,30/07/2024 11:10:11,1722337812282,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,Consent7,1
15,1722337811349,30/07/2024 11:10:11,1722337812282,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276326,BLIND,11518275,,complete,,66a8c9eae64400391cae5944,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1170x564,,,,PIS and Consent Form,2,2479ms,,,,audio,,No,END QUESTIONNAIRE,25783
1,1722337790545,30/07/2024 11:09:50,1722337790472,1,30/07/2024 12:09:50,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,BEGIN QUESTIONNAIRE,
2,1722337827973,30/07/2024 11:10:27,1722337827943,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,birth.date-day,23
3,1722337828034,30/07/2024 11:10:28,1722337827945,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,birth.date-month,1
4,1722337828034,30/07/2024 11:10:28,1722337827945,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,birth.date-year,31
5,1722337828034,30/07/2024 11:10:28,1722337827945,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,sex,Female
6,1722337828034,30/07/2024 11:10:28,1722337827945,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,sex-quantised,2
7,1722337828034,30/07/2024 11:10:28,1722337827945,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,sex-text,
8,1722337828034,30/07/2024 11:10:28,1722337827945,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent1,1
9,1722337828034,30/07/2024 11:10:28,1722337827945,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent2,1
10,1722337828034,30/07/2024 11:10:28,1722337827945,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent3,1
11,1722337828034,30/07/2024 11:10:28,1722337827946,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent4,1
12,1722337828034,30/07/2024 11:10:28,1722337827946,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent5,1
13,1722337828034,30/07/2024 11:10:28,1722337827946,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent6,1
14,1722337828034,30/07/2024 11:10:28,1722337827946,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent7,1
15,1722337828034,30/07/2024 11:10:28,1722337827946,1,30/07/2024 12:10:27,184566,2,questionnaire-i1ko,,39276333,BLIND,11518277,,complete,,66a8c9f1a13ee88b1aeaa256,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x664,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,END QUESTIONNAIRE,37474
1,1722337794320,30/07/2024 11:09:54,1722337796260,1,30/07/2024 12:09:56,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1436x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,BEGIN QUESTIONNAIRE,
2,1722337960863,30/07/2024 11:12:40,1722337962766,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-day,14
3,1722337960903,30/07/2024 11:12:40,1722337962769,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-month,8
4,1722337960903,30/07/2024 11:12:40,1722337962770,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-year,67
5,1722337960903,30/07/2024 11:12:40,1722337962770,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex,Female
6,1722337960903,30/07/2024 11:12:40,1722337962771,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex-quantised,2
7,1722337960903,30/07/2024 11:12:40,1722337962771,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex-text,
8,1722337960903,30/07/2024 11:12:40,1722337962772,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent1,1
9,1722337960903,30/07/2024 11:12:40,1722337962772,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent2,1
10,1722337960903,30/07/2024 11:12:40,1722337962773,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent3,1
11,1722337960903,30/07/2024 11:12:40,1722337962773,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent4,1
12,1722337960903,30/07/2024 11:12:40,1722337962773,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent5,1
13,1722337960903,30/07/2024 11:12:40,1722337962774,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent6,1
14,1722337960903,30/07/2024 11:12:40,1722337962774,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent7,1
15,1722337960903,30/07/2024 11:12:40,1722337962774,1,30/07/2024 12:12:42,184566,2,questionnaire-i1ko,,39276339,BLIND,11518279,,complete,,66a8c9de186e2a9d83d75898,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1436x808,1420x650,,,,PIS and Consent Form,2,595ms,audio,,,,,No,END QUESTIONNAIRE,166514
1,1722337805776,30/07/2024 11:10:05,1722337805624,1,30/07/2024 12:10:05,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,BEGIN QUESTIONNAIRE,
2,1722337868190,30/07/2024 11:11:08,1722337867891,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,birth.date-day,17
3,1722337868293,30/07/2024 11:11:08,1722337867893,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,birth.date-month,9
4,1722337868293,30/07/2024 11:11:08,1722337867893,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,birth.date-year,39
5,1722337868293,30/07/2024 11:11:08,1722337867893,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,sex,Female
6,1722337868293,30/07/2024 11:11:08,1722337867893,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,sex-quantised,2
7,1722337868293,30/07/2024 11:11:08,1722337867893,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,sex-text,
8,1722337868293,30/07/2024 11:11:08,1722337867894,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent1,1
9,1722337868293,30/07/2024 11:11:08,1722337867894,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent2,1
10,1722337868293,30/07/2024 11:11:08,1722337867894,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent3,1
11,1722337868293,30/07/2024 11:11:08,1722337867894,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent4,1
12,1722337868293,30/07/2024 11:11:08,1722337867894,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent5,1
13,1722337868293,30/07/2024 11:11:08,1722337867895,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent6,1
14,1722337868293,30/07/2024 11:11:08,1722337867895,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,Consent7,1
15,1722337868293,30/07/2024 11:11:08,1722337867895,1,30/07/2024 12:11:07,184566,2,questionnaire-i1ko,,39276349,BLIND,11518282,,complete,,66a8c9d2586c21dac832ea08,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1519x730,,,,PIS and Consent Form,2,3107ms,,,,,audio,No,END QUESTIONNAIRE,62271
1,1722337807796,30/07/2024 11:10:07,1722337807382,1,30/07/2024 12:10:07,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1280x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,BEGIN QUESTIONNAIRE,
2,1722337849460,30/07/2024 11:10:49,1722337849121,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-day,5
3,1722337849519,30/07/2024 11:10:49,1722337849126,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-month,10
4,1722337849519,30/07/2024 11:10:49,1722337849127,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,birth.date-year,47
5,1722337849519,30/07/2024 11:10:49,1722337849127,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex,Female
6,1722337849519,30/07/2024 11:10:49,1722337849128,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex-quantised,2
7,1722337849519,30/07/2024 11:10:49,1722337849130,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,sex-text,
8,1722337849519,30/07/2024 11:10:49,1722337849130,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent1,1
9,1722337849519,30/07/2024 11:10:49,1722337849131,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent2,1
10,1722337849519,30/07/2024 11:10:49,1722337849132,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent3,1
11,1722337849519,30/07/2024 11:10:49,1722337849134,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent4,1
12,1722337849519,30/07/2024 11:10:49,1722337849134,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent5,1
13,1722337849519,30/07/2024 11:10:49,1722337849135,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent6,1
14,1722337849519,30/07/2024 11:10:49,1722337849135,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,Consent7,1
15,1722337849519,30/07/2024 11:10:49,1722337849136,1,30/07/2024 12:10:49,184566,2,questionnaire-i1ko,,39276353,BLIND,11518284,,complete,,66a8c99e0a41cb4a1fc65a91,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1263x593,,,,PIS and Consent Form,2,595ms,audio,,,,,No,END QUESTIONNAIRE,41755
1,1722337809609,30/07/2024 11:10:09,1722337812275,1,30/07/2024 12:10:12,184566,2,questionnaire-i1ko,,39276357,BLIND,11518285,,complete,,66a8c9f278f8bf665b5d0969,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x960,1536x791,,,,PIS and Consent Form,2,2479ms,,,,visual,,No,BEGIN QUESTIONNAIRE,
